year,round,pick,pick_is_high,pred_margin,spread_high,actual_margin,edge_pts,covered,push,price,method
2013,R64,James Madison,False,17.93,-21.5,21.0,3.57,True,False,-110,pit
2013,R64,UNLV,True,6.2,-3.5,-3.0,2.7,False,False,-110,pit
2013,R64,Syracuse,True,18.17,-13.0,47.0,5.17,True,False,-110,pit
2013,R64,Butler,True,7.51,-3.0,12.0,4.51,True,False,-110,pit
2013,R64,Marquette,True,10.88,-3.0,1.0,7.88,False,False,-110,pit
2013,R64,Illinois,True,6.01,-1.0,8.0,5.01,True,False,-110,pit
2013,R64,Miami FL,True,15.8,-14.0,29.0,1.8,True,False,-110,pit
2013,R32,Indiana,True,13.4,-12.5,6.0,0.9,False,False,-110,pit
2013,R32,Syracuse,True,12.44,-8.0,6.0,4.44,False,False,-110,pit
2013,R32,Marquette,True,7.14,-1.5,2.0,5.64,True,False,-110,pit
2013,R32,Illinois,False,5.66,-7.5,4.0,1.84,True,False,-110,pit
2013,S16,Syracuse,False,-4.7,-5.0,-11.0,9.7,True,False,-110,pit
2013,S16,Marquette,False,3.75,-5.5,-10.0,1.75,True,False,-110,pit
2013,E8,Syracuse,False,-7.17,4.5,-16.0,2.67,True,False,-110,pit
2013,R64,Kansas,True,23.61,-20.5,7.0,3.11,False,False,-110,pit
2013,R64,Villanova,False,3.36,-5.0,7.0,1.64,False,False,-110,pit
2013,R64,VCU,True,13.09,-7.0,46.0,6.09,True,False,-110,pit
2013,R64,South Dakota St.,False,10.93,-12.0,15.0,1.07,False,False,-110,pit
2013,R64,UCLA,True,0.83,3.5,-20.0,4.33,False,False,-110,pit
2013,R64,Northwestern St.,False,17.81,-20.0,32.0,2.19,False,False,-110,pit
2013,R64,Oklahoma,False,-1.22,-2.5,15.0,3.72,False,False,-110,pit
2013,R64,Florida Gulf Coast,False,4.35,-13.5,-10.0,9.15,True,False,-110,pit
2013,R32,Kansas,True,8.38,-6.5,12.0,1.88,True,False,-110,pit
2013,R32,Michigan,True,8.39,-3.5,25.0,4.89,True,False,-110,pit
2013,R32,Florida,True,8.65,-7.5,14.0,1.15,True,False,-110,pit
2013,R32,Florida Gulf Coast,False,-5.52,-7.5,-10.0,13.02,True,False,-110,pit
2013,S16,Michigan,False,1.39,-1.5,-2.0,0.11,True,False,-110,pit
2013,S16,Florida Gulf Coast,False,12.5,-14.5,12.0,2.0,True,False,-110,pit
2013,E8,Michigan,False,2.35,-3.5,-20.0,1.15,True,False,-110,pit
2013,R64,Gonzaga,True,23.41,-22.5,6.0,0.91,False,False,-110,pit
2013,R64,Wichita St.,False,-6.17,-4.5,-18.0,10.67,True,False,-110,pit
2013,R64,Mississippi,False,0.25,-6.5,-11.0,6.25,True,False,-110,pit
2013,R64,La Salle,False,2.74,-6.0,-2.0,3.26,True,False,-110,pit
2013,R64,Arizona,True,9.75,-4.5,17.0,5.25,True,False,-110,pit
2013,R64,New Mexico,True,13.27,-10.5,-6.0,2.77,False,False,-110,pit
2013,R64,Notre Dame,True,4.01,1.0,-18.0,5.01,False,False,-110,pit
2013,R64,Iona,False,10.18,-15.0,25.0,4.82,False,False,-110,pit
2013,R32,Wichita St.,False,-5.23,-7.0,-6.0,12.23,True,False,-110,pit
2013,R32,La Salle,False,-1.04,-3.5,-2.0,4.54,True,False,-110,pit
2013,R32,Arizona,True,11.76,-10.5,23.0,1.26,True,False,-110,pit
2013,R32,Ohio St.,True,10.91,-7.5,3.0,3.41,False,False,-110,pit
2013,S16,Wichita St.,True,7.45,-4.5,14.0,2.95,True,False,-110,pit
2013,S16,Ohio St.,True,9.16,-3.5,3.0,5.66,False,False,-110,pit
2013,E8,Wichita St.,False,-3.53,-5.0,-4.0,8.53,True,False,-110,pit
2013,R64,North Carolina A&T,False,24.84,-26.5,31.0,1.66,False,False,-110,pit
2013,R64,Missouri,False,-3.32,3.0,12.0,0.32,False,False,-110,pit
2013,R64,Oregon,False,-7.45,-2.0,-13.0,9.45,True,False,-110,pit
2013,R64,New Mexico St.,False,4.28,-9.0,20.0,4.72,False,False,-110,pit
2013,R64,Memphis,True,2.91,-1.0,2.0,1.91,True,False,-110,pit
2013,R64,Valparaiso,False,9.4,-9.5,11.0,0.1,False,False,-110,pit
2013,R64,Creighton,True,5.49,-3.0,4.0,2.49,True,False,-110,pit
2013,R64,Albany,False,8.82,-20.5,12.0,11.68,True,False,-110,pit
2013,R32,Louisville,True,17.31,-10.5,26.0,6.81,True,False,-110,pit
2013,R32,Oregon,False,0.78,-4.5,-17.0,3.72,True,False,-110,pit
2013,R32,Memphis,False,0.97,-5.5,22.0,4.53,False,False,-110,pit
2013,R32,Creighton,False,2.53,-6.0,16.0,3.47,False,False,-110,pit
2013,S16,Louisville,True,10.79,-10.5,8.0,0.29,False,False,-110,pit
2013,S16,Michigan St.,False,1.99,-2.0,10.0,0.01,False,False,-110,pit
2013,E8,Louisville,True,14.46,-3.5,22.0,10.96,True,False,-110,pit
2013,F4,Louisville,True,10.26,-4.0,6.0,6.26,True,False,-110,pit
2014,R64,Wichita St.,True,19.66,-17.0,27.0,2.66,True,False,-110,pit
2014,R64,Kentucky,True,6.49,-6.0,7.0,0.49,True,False,-110,pit
2014,R64,Manhattan,False,15.64,-16.5,7.0,0.86,True,False,-110,pit
2014,R64,Tennessee,False,-8.94,6.0,-19.0,2.94,True,False,-110,pit
2014,R64,Mercer,False,12.79,-13.0,-7.0,0.21,True,False,-110,pit
2014,R64,Texas,True,8.65,-2.5,2.0,6.15,False,False,-110,pit
2014,R64,Michigan,True,20.9,-15.0,17.0,5.9,True,False,-110,pit
2014,R32,Kentucky,False,2.72,-4.5,-2.0,1.78,True,False,-110,pit
2014,R32,Saint Louis,False,6.33,-10.0,15.0,3.67,False,False,-110,pit
2014,R32,Tennessee,True,9.93,-8.5,20.0,1.43,True,False,-110,pit
2014,R32,Michigan,True,8.82,-5.5,14.0,3.32,True,False,-110,pit
2014,S16,Louisville,True,5.93,-4.0,-5.0,1.93,False,False,-110,pit
2014,S16,Michigan,True,5.4,-2.0,2.0,3.4,False,True,-110,pit
2014,E8,Michigan,True,-1.35,2.5,-3.0,1.15,False,False,-110,pit
2014,R64,Arizona,True,23.45,-20.0,9.0,3.45,False,False,-110,pit
2014,R64,Gonzaga,True,3.17,4.0,8.0,7.17,True,False,-110,pit
2014,R64,Oklahoma,True,11.48,-3.5,-5.0,7.98,False,False,-110,pit
2014,R64,New Mexico St.,False,4.13,-8.0,2.0,3.87,True,False,-110,pit
2014,R64,Baylor,True,9.18,-3.5,14.0,5.68,True,False,-110,pit
2014,R64,Oregon,True,11.56,-5.0,19.0,6.56,True,False,-110,pit
2014,R64,Wisconsin,True,14.64,-14.0,40.0,0.64,True,False,-110,pit
2014,R32,Arizona,True,8.18,-7.5,23.0,0.68,True,False,-110,pit
2014,R32,San Diego St.,True,9.75,-4.0,19.0,5.75,True,False,-110,pit
2014,R32,Baylor,False,0.07,-4.0,-30.0,3.93,True,False,-110,pit
2014,R32,Wisconsin,True,7.97,-6.0,8.0,1.97,True,False,-110,pit
2014,S16,Arizona,True,11.44,-7.5,6.0,3.94,False,False,-110,pit
2014,S16,Wisconsin,True,6.72,-4.0,17.0,2.72,True,False,-110,pit
2014,E8,Wisconsin,False,-0.28,-3.5,-1.0,3.78,True,False,-110,pit
2014,R64,Virginia,True,21.46,-19.0,11.0,2.46,False,False,-110,pit
2014,R64,George Washington,False,1.13,-3.5,5.0,2.37,False,False,-110,pit
2014,R64,Cincinnati,True,4.98,-3.0,-4.0,1.98,False,False,-110,pit
2014,R64,Delaware,False,13.01,-14.5,15.0,1.49,False,False,-110,pit
2014,R64,North Carolina,True,5.77,-4.0,2.0,1.77,False,False,-110,pit
2014,R64,Iowa St.,True,16.64,-8.5,18.0,8.14,True,False,-110,pit
2014,R64,Connecticut,True,9.83,-4.5,8.0,5.33,True,False,-110,pit
2014,R64,Villanova,True,18.59,-16.5,20.0,2.09,True,False,-110,pit
2014,R32,Virginia,True,8.67,-7.0,18.0,1.67,True,False,-110,pit
2014,R32,Michigan St.,True,16.28,-8.5,7.0,7.78,False,False,-110,pit
2014,R32,Iowa St.,True,2.95,-1.0,2.0,1.95,True,False,-110,pit
2014,R32,Connecticut,False,-4.74,-4.5,-12.0,9.24,True,False,-110,pit
2014,S16,Virginia,True,1.2,2.5,-2.0,3.7,True,False,-110,pit
2014,S16,Connecticut,False,-3.48,-0.0,-5.0,3.48,True,False,-110,pit
2014,E8,Connecticut,False,-1.17,-5.0,-6.0,6.17,True,False,-110,pit
2014,R64,Florida,True,22.94,-22.0,12.0,0.94,False,False,-110,pit
2014,R64,Colorado,True,-5.02,6.0,-29.0,0.98,False,False,-110,pit
2014,R64,Stephen F. Austin,False,2.24,-6.0,-2.0,3.76,True,False,-110,pit
2014,R64,UCLA,True,8.48,-8.0,17.0,0.48,True,False,-110,pit
2014,R64,Dayton,False,-3.13,-6.0,-1.0,9.13,True,False,-110,pit
2014,R64,Western Michigan,False,9.26,-13.0,24.0,3.74,False,False,-110,pit
2014,R64,Stanford,False,0.62,-4.5,-5.0,3.88,True,False,-110,pit
2014,R64,Kansas,True,15.91,-13.0,11.0,2.91,False,False,-110,pit
2014,R32,Florida,True,8.44,-5.5,16.0,2.94,True,False,-110,pit
2014,R32,Stephen F. Austin,False,6.09,-9.5,17.0,3.41,False,False,-110,pit
2014,R32,Dayton,False,1.69,-8.5,-2.0,6.81,True,False,-110,pit
2014,R32,Stanford,False,2.58,-6.5,-3.0,3.92,True,False,-110,pit
2014,S16,Florida,True,8.34,-4.5,11.0,3.84,True,False,-110,pit
2014,S16,Dayton,False,-1.06,-3.0,-10.0,4.06,True,False,-110,pit
2014,E8,Dayton,False,9.65,-10.0,10.0,0.35,False,True,-110,pit
2014,F4,Connecticut,True,1.4,2.5,6.0,3.9,True,False,-110,pit
2015,R64,Robert Morris,False,17.45,-22.5,29.0,5.05,False,False,-110,pit
2015,R64,St. John's,False,1.24,-4.5,12.0,3.26,False,False,-110,pit
2015,R64,Utah,True,12.52,-6.5,7.0,6.02,True,False,-110,pit
2015,R64,Georgetown,True,12.68,-8.5,10.0,4.18,True,False,-110,pit
2015,R64,UCLA,False,-2.04,-4.0,-1.0,6.04,True,False,-110,pit
2015,R64,Iowa St.,True,15.68,-14.0,-1.0,1.68,False,False,-110,pit
2015,R64,Iowa,True,7.19,-2.5,31.0,4.69,True,False,-110,pit
2015,R64,Gonzaga,True,17.45,-17.0,10.0,0.45,False,False,-110,pit
2015,R32,Duke,True,9.04,-9.0,19.0,0.04,True,False,-110,pit
2015,R32,Georgetown,True,-3.67,4.5,-11.0,0.83,False,False,-110,pit
2015,R32,UAB,False,5.39,-5.5,17.0,0.11,False,False,-110,pit
2015,R32,Gonzaga,True,7.56,-6.0,19.0,1.56,True,False,-110,pit
2015,S16,Duke,True,14.26,-4.5,6.0,9.76,True,False,-110,pit
2015,S16,UCLA,False,4.54,-8.5,12.0,3.96,False,False,-110,pit
2015,E8,Duke,True,8.95,-2.0,14.0,6.95,True,False,-110,pit
2015,R64,Villanova,True,23.42,-22.0,41.0,1.42,True,False,-110,pit
2015,R64,Northern Iowa,True,10.29,-6.5,17.0,3.79,True,False,-110,pit
2015,R64,Louisville,True,13.75,-8.5,2.0,5.25,False,False,-110,pit
2015,R64,Dayton,False,2.44,-3.0,-13.0,0.56,True,False,-110,pit
2015,R64,Albany,False,11.15,-13.0,9.0,1.85,True,False,-110,pit
2015,R64,Michigan St.,True,14.35,-6.0,7.0,8.35,True,False,-110,pit
2015,R64,Belmont,False,15.74,-16.5,12.0,0.76,True,False,-110,pit
2015,R32,Louisville,True,0.99,2.5,13.0,3.49,True,False,-110,pit
2015,R32,Dayton,False,1.25,-4.0,6.0,2.75,False,False,-110,pit
2015,R32,Michigan St.,False,-4.47,-4.5,-6.0,8.97,True,False,-110,pit
2015,S16,Michigan St.,False,-3.05,1.0,-4.0,2.05,True,False,-110,pit
2015,E8,Michigan St.,False,-5.35,2.0,-6.0,3.35,True,False,-110,pit
2015,R64,Coastal Carolina,False,19.9,-20.0,14.0,0.1,True,False,-110,pit
2015,R64,Oregon,True,2.72,-0.0,6.0,2.72,True,False,-110,pit
2015,R64,Arkansas,True,10.87,-7.0,3.0,3.87,False,False,-110,pit
2015,R64,North Carolina,True,19.6,-10.0,2.0,9.6,False,False,-110,pit
2015,R64,Xavier,True,7.75,-2.0,19.0,5.75,True,False,-110,pit
2015,R64,Georgia St.,False,0.17,-9.5,-1.0,9.33,True,False,-110,pit
2015,R64,Ohio St.,False,-5.2,3.5,-3.0,1.7,False,False,-110,pit
2015,R64,Arizona,True,24.82,-23.5,21.0,1.32,False,False,-110,pit
2015,R32,Wisconsin,True,16.25,-12.5,7.0,3.75,False,False,-110,pit
2015,R32,North Carolina,True,8.15,-5.0,9.0,3.15,True,False,-110,pit
2015,R32,Xavier,True,10.49,-6.0,8.0,4.49,True,False,-110,pit
2015,R32,Arizona,True,10.69,-10.0,15.0,0.69,True,False,-110,pit
2015,S16,North Carolina,False,4.5,-6.0,7.0,1.5,False,False,-110,pit
2015,S16,Xavier,False,8.71,-11.5,8.0,2.79,True,False,-110,pit
2015,E8,Wisconsin,True,7.21,1.5,7.0,8.71,True,False,-110,pit
2015,R64,Hampton,False,29.76,-35.0,23.0,5.24,True,False,-110,pit
2015,R64,Purdue,False,-5.49,-2.0,1.0,7.49,True,False,-110,pit
2015,R64,West Virginia,True,7.16,-4.5,6.0,2.66,True,False,-110,pit
2015,R64,Maryland,True,11.18,-5.0,3.0,6.18,False,False,-110,pit
2015,R64,Butler,True,2.54,2.5,8.0,5.04,True,False,-110,pit
2015,R64,Notre Dame,True,19.71,-12.0,4.0,7.71,False,False,-110,pit
2015,R64,Wichita St.,True,8.23,-6.5,5.0,1.73,False,False,-110,pit
2015,R64,Kansas,True,16.37,-9.5,19.0,6.87,True,False,-110,pit
2015,R32,Cincinnati,False,15.27,-15.5,13.0,0.23,True,False,-110,pit
2015,R32,West Virginia,False,-5.28,1.5,-10.0,3.78,True,False,-110,pit
2015,R32,Notre Dame,True,8.61,-4.5,3.0,4.11,False,False,-110,pit
2015,R32,Kansas,True,7.88,0.0,-13.0,7.88,False,False,-110,pit
2015,S16,West Virginia,False,5.73,-12.5,39.0,6.77,False,False,-110,pit
2015,S16,Notre Dame,True,15.13,2.0,11.0,17.13,True,False,-110,pit
2015,E8,Notre Dame,False,5.19,-11.0,2.0,5.81,True,False,-110,pit
2015,F4,Wisconsin,False,-4.67,1.0,5.0,3.67,False,False,-110,pit
2016,R64,Virginia,True,27.42,-23.0,36.0,4.42,True,False,-110,pit
2016,R64,Texas Tech,True,-1.24,3.5,-10.0,2.26,False,False,-110,pit
2016,R64,Iowa St.,True,7.72,-6.5,13.0,1.22,True,False,-110,pit
2016,R64,Seton Hall,True,-0.5,2.0,-16.0,1.5,False,False,-110,pit
2016,R64,Fresno St.,False,5.95,-8.5,11.0,2.55,False,False,-110,pit
2016,R64,Dayton,True,-0.95,1.0,-19.0,0.05,False,False,-110,pit
2016,R64,Michigan St.,True,16.54,-16.5,-9.0,0.04,False,False,-110,pit
2016,R32,Virginia,True,9.89,-8.5,8.0,1.39,False,False,-110,pit
2016,R32,Utah,True,1.42,1.0,-23.0,2.42,False,False,-110,pit
2016,R32,Syracuse,True,10.86,-6.0,25.0,4.86,True,False,-110,pit
2016,S16,Virginia,True,8.51,-6.5,13.0,2.01,True,False,-110,pit
2016,S16,Syracuse,True,3.17,4.0,3.0,7.17,True,False,-110,pit
2016,E8,Virginia,True,9.49,-8.0,-6.0,1.49,False,False,-110,pit
2016,R64,Florida Gulf Coast,False,18.62,-23.5,16.0,4.88,True,False,-110,pit
2016,R64,USC,True,-0.75,2.5,-1.0,1.75,True,False,-110,pit
2016,R64,Indiana,True,10.7,-10.5,25.0,0.2,True,False,-110,pit
2016,R64,Stony Brook,False,9.99,-13.5,28.0,3.51,False,False,-110,pit
2016,R64,Notre Dame,True,3.94,-3.0,7.0,0.94,True,False,-110,pit
2016,R64,West Virginia,True,12.36,-7.0,-14.0,5.36,False,False,-110,pit
2016,R64,Wisconsin,True,3.41,1.0,4.0,4.41,True,False,-110,pit
2016,R64,Weber St.,False,10.8,-13.5,18.0,2.7,False,False,-110,pit
2016,R32,Providence,False,11.42,-11.5,19.0,0.08,False,False,-110,pit
2016,R32,Kentucky,True,5.28,-4.0,-6.0,1.28,False,False,-110,pit
2016,R32,Notre Dame,True,3.85,-1.5,1.0,2.35,False,False,-110,pit
2016,R32,Wisconsin,False,3.14,-4.5,-3.0,1.36,True,False,-110,pit
2016,S16,North Carolina,True,8.42,-5.0,15.0,3.42,True,False,-110,pit
2016,S16,Notre Dame,True,4.75,-1.0,5.0,3.75,True,False,-110,pit
2016,E8,North Carolina,True,11.68,-9.5,14.0,2.18,True,False,-110,pit
2016,R64,Oregon,True,23.34,-23.0,39.0,0.34,True,False,-110,pit
2016,R64,Saint Joseph's,True,4.34,3.5,2.0,7.84,True,False,-110,pit
2016,R64,Baylor,True,7.82,-5.5,-4.0,2.32,False,False,-110,pit
2016,R64,Duke,True,10.4,-9.5,8.0,0.9,False,False,-110,pit
2016,R64,Northern Iowa,False,1.23,-3.0,-3.0,1.77,True,False,-110,pit
2016,R64,Texas A&M,True,14.33,-13.0,27.0,1.33,True,False,-110,pit
2016,R64,VCU,False,-6.32,4.0,-8.0,2.32,True,False,-110,pit
2016,R64,Cal St. Bakersfield,False,14.92,-15.0,14.0,0.08,True,False,-110,pit
2016,R32,Oregon,True,7.45,-7.0,5.0,0.45,False,False,-110,pit
2016,R32,Duke,True,8.2,-6.0,7.0,2.2,True,False,-110,pit
2016,R32,Texas A&M,True,10.5,-7.0,4.0,3.5,False,False,-110,pit
2016,R32,VCU,False,4.58,-6.0,4.0,1.42,True,False,-110,pit
2016,S16,Duke,False,0.86,-3.5,14.0,2.64,False,False,-110,pit
2016,S16,Oklahoma,True,5.22,-2.5,14.0,2.72,True,False,-110,pit
2016,E8,Oklahoma,False,-3.64,-1.0,-12.0,4.64,True,False,-110,pit
2016,R64,Kansas,True,28.46,-24.5,26.0,3.96,True,False,-110,pit
2016,R64,Connecticut,False,-4.68,3.5,-7.0,1.18,True,False,-110,pit
2016,R64,Maryland,True,9.71,-9.0,5.0,0.71,False,False,-110,pit
2016,R64,California,True,6.32,-6.0,-11.0,0.32,False,False,-110,pit
2016,R64,Arizona,True,5.14,0.0,-10.0,5.14,False,False,-110,pit
2016,R64,Miami FL,True,16.09,-14.0,7.0,2.09,False,False,-110,pit
2016,R64,Temple,False,4.14,-7.0,2.0,2.86,True,False,-110,pit
2016,R64,Villanova,True,18.59,-17.5,30.0,1.09,True,False,-110,pit
2016,R32,Kansas,True,12.63,-7.5,12.0,5.13,True,False,-110,pit
2016,R32,Hawaii,False,6.17,-7.5,13.0,1.33,False,False,-110,pit
2016,R32,Miami FL,True,3.58,1.5,8.0,5.08,True,False,-110,pit
2016,R32,Villanova,True,10.36,-6.0,19.0,4.36,True,False,-110,pit
2016,S16,Kansas,True,9.45,-5.5,16.0,3.95,True,False,-110,pit
2016,S16,Villanova,True,7.5,-4.0,23.0,3.5,True,False,-110,pit
2016,E8,Villanova,False,-0.96,-2.0,-5.0,2.96,True,False,-110,pit
2016,F4,Villanova,False,1.36,-2.0,-3.0,0.64,True,False,-110,pit
2017,R64,Texas Southern,False,19.42,-26.5,39.0,7.08,False,False,-110,pit
2017,R64,Arkansas,True,0.67,1.0,6.0,1.67,True,False,-110,pit
2017,R64,Minnesota,True,1.7,1.5,-9.0,3.2,False,False,-110,pit
2017,R64,Winthrop,False,9.04,-10.5,12.0,1.46,False,False,-110,pit
2017,R64,Cincinnati,True,8.81,-3.0,14.0,5.81,True,False,-110,pit
2017,R64,Kent St.,False,10.72,-19.5,17.0,8.78,True,False,-110,pit
2017,R64,Dayton,True,-4.57,6.5,-6.0,1.93,True,False,-110,pit
2017,R64,Northern Kentucky,False,16.98,-20.0,9.0,3.02,True,False,-110,pit
2017,R32,Arkansas,False,8.11,-11.5,7.0,3.39,True,False,-110,pit
2017,R32,Butler,True,4.51,-2.5,9.0,2.01,True,False,-110,pit
2017,R32,Cincinnati,False,-0.03,-4.0,12.0,4.03,False,False,-110,pit
2017,R32,Wichita St.,False,2.95,-3.5,3.0,0.55,True,False,-110,pit
2017,S16,North Carolina,True,7.36,-7.0,12.0,0.36,True,False,-110,pit
2017,S16,Kentucky,True,4.67,1.5,11.0,6.17,True,False,-110,pit
2017,E8,North Carolina,True,6.36,-2.0,2.0,4.36,False,True,-110,pit
2017,R64,UC Davis,False,16.67,-23.0,38.0,6.33,False,False,-110,pit
2017,R64,Michigan St.,False,-0.86,-2.0,-20.0,2.86,True,False,-110,pit
2017,R64,Nevada,False,5.1,-6.0,11.0,0.9,False,False,-110,pit
2017,R64,Vermont,False,6.28,-9.0,10.0,2.72,False,False,-110,pit
2017,R64,Creighton,True,0.89,2.0,-12.0,2.89,False,False,-110,pit
2017,R64,Iona,False,15.26,-15.5,16.0,0.24,False,False,-110,pit
2017,R64,Michigan,True,8.76,-2.5,1.0,6.26,False,False,-110,pit
2017,R64,Jacksonville St.,False,14.83,-18.5,15.0,3.67,True,False,-110,pit
2017,R32,Michigan St.,False,5.15,-8.0,20.0,2.85,False,False,-110,pit
2017,R32,Purdue,True,3.9,-1.0,4.0,2.9,True,False,-110,pit
2017,R32,Oregon,True,9.02,-5.0,3.0,4.02,False,False,-110,pit
2017,R32,Michigan,False,-1.09,-3.0,-4.0,4.09,True,False,-110,pit
2017,S16,Kansas,True,5.85,-5.5,32.0,0.35,True,False,-110,pit
2017,S16,Oregon,True,2.7,0.0,1.0,2.7,True,False,-110,pit
2017,E8,Oregon,False,-5.15,-6.5,-14.0,11.65,True,False,-110,pit
2017,R64,South Dakota St.,False,22.45,-23.0,20.0,0.55,True,False,-110,pit
2017,R64,Vanderbilt,False,-4.32,2.0,2.0,2.32,False,False,-110,pit
2017,R64,Notre Dame,True,12.98,-6.0,2.0,6.98,False,False,-110,pit
2017,R64,Bucknell,False,6.5,-13.0,6.0,6.5,True,False,-110,pit
2017,R64,Xavier,False,-3.65,-2.0,-11.0,5.65,True,False,-110,pit
2017,R64,Florida Gulf Coast,False,8.94,-11.0,6.0,2.06,True,False,-110,pit
2017,R64,Saint Mary's,True,6.98,-4.0,8.0,2.98,True,False,-110,pit
2017,R64,North Dakota,False,12.14,-18.5,18.0,6.36,True,False,-110,pit
2017,R32,Gonzaga,True,10.55,-10.5,6.0,0.05,False,False,-110,pit
2017,R32,West Virginia,True,3.43,-2.5,12.0,0.93,True,False,-110,pit
2017,R32,Xavier,False,-1.81,-7.5,-25.0,9.31,True,False,-110,pit
2017,R32,Saint Mary's,False,2.37,-5.5,9.0,3.13,False,False,-110,pit
2017,S16,Gonzaga,True,8.95,-3.0,3.0,5.95,False,True,-110,pit
2017,S16,Arizona,True,7.89,-7.5,-2.0,0.39,False,False,-110,pit
2017,E8,Gonzaga,True,10.61,-8.5,24.0,2.11,True,False,-110,pit
2017,R64,Mount St. Mary's,False,21.46,-25.0,20.0,3.54,True,False,-110,pit
2017,R64,Wisconsin,True,9.11,-6.0,10.0,3.11,True,False,-110,pit
2017,R64,Virginia,True,8.21,-7.5,5.0,0.71,False,False,-110,pit
2017,R64,East Tennessee St.,False,9.2,-9.5,15.0,0.3,False,False,-110,pit
2017,R64,USC,False,2.62,-7.5,-1.0,4.88,True,False,-110,pit
2017,R64,New Mexico St.,False,7.24,-11.5,18.0,4.26,False,False,-110,pit
2017,R64,South Carolina,True,3.38,1.0,20.0,4.38,True,False,-110,pit
2017,R64,Troy,False,15.25,-19.5,22.0,4.25,False,False,-110,pit
2017,R32,Wisconsin,False,2.96,-5.5,-3.0,2.54,True,False,-110,pit
2017,R32,Virginia,False,1.04,-1.5,26.0,0.46,False,False,-110,pit
2017,R32,USC,False,3.9,-5.0,4.0,1.1,True,False,-110,pit
2017,R32,South Carolina,False,6.42,-6.5,-7.0,0.08,True,False,-110,pit
2017,S16,Wisconsin,False,-2.28,-1.0,1.0,3.28,False,True,-110,pit
2017,S16,South Carolina,False,1.18,-3.0,-20.0,1.82,True,False,-110,pit
2017,E8,South Carolina,False,2.8,-3.0,-7.0,0.2,True,False,-110,pit
2017,F4,Gonzaga,False,-0.22,-1.5,6.0,1.72,False,False,-110,pit
2018,R64,Kansas,True,14.04,-13.5,16.0,0.54,True,False,-110,pit
2018,R64,Clemson,True,4.61,-3.5,11.0,1.11,True,False,-110,pit
2018,R64,Syracuse,False,-3.74,-4.5,-5.0,8.24,True,False,-110,pit
